supplier_name,receipt_date,product_code,product_name,received_qty,unit,related_external_order_no
锦华/盛翔,1/14,25MS00967,"陀螺色 154-62-08 D027纹 250-260g 单层网布 54""",777.34375,Y,ALCPO2524787
锦华/盛翔,1/14,25MS00968,"新灰色 031-78-00 D027纹 250-260g 单层网布 54""",388.28125,Y,ALCPO2524787
锦华/盛翔,1/19,25MS00969,荧光桃 012-55-44 D027纹 单层网布,287.307692307692,Y,ALCPO2524787
盛玮/盛翔,1/8,25MS01088,"蓝色126-34-11 BK 单层网布54""200g",485,Y,ALCPO2524787
锦华/盛翔,1//20,25MS01117,"传统绿 059-40-11 D027纹 250-260g 单层网布 54""",190.769230769231,Y,ALCPO2524787
锦华/盛翔,1/14,25MS01121,"宁静蓝 123-79-06 D027纹 250-260g 单层网布 54""",292.96875,Y,ALCPO2524787
荣翔/盛翔,1/10,25MS01912,"传统蓝126-34-11 CL21056单层网布 54""",228.857142857143,Y,ALCPO2524787
友恒,1/7,25MS01920,"海盐色036-90-02 200g WWDB0633网布 54""",16.1538461538462,Y,ALCPO2524787
盛玮/盛翔,1/13,25MS01922,"虚拟粉144-57-41 佳积布网布54""230G",268.4,Y,ALCPO2524787
联盛/盛翔,1/24,25MS01940,白色109-98-01 YS-028  三层网54“ 耐黄,154.473684210526,Y,ALCPO2524787
柄亿,1/6,25MS01962,"黑色 139-18-00 YH-H29W 350g菱形单层网布54""",384,Y,ALCPO2524787
港丰,1/5,25MS01963,"黑色 139-18-00 小椭圆三明治网布 54""",295,Y,ALCPO2524787
宏溢/盛翔,1/19,25MS01975,"咖啡色028-24-06 K273 /CL24075 2300g 单层网布 54""",86,Y,AHJPO2581105
宏溢/盛翔,1/24,25MS01970,"斑鸠灰Alabaster 038-84-04 K273 /CL24075 300g 单层网布 54""",236.333333333333,Y,AHJPO2581105
宏溢/盛翔,1/11,25MS01967,月石色024-71-03 K273 /CL24075 300g 单层网布 54“,436.666666666667,Y,AHJPO2581105
宏溢/盛翔,1/6,24MS02126,"海盐色Chalk 036-90-02 354纹 280-290g 单层网 54"" 耐黄",367.142857142857,Y,AHJPO2581105
荣翔,1/9,23MS01890,"黑色 230g CK网布 54""",123.2,Y,AHJPO2581105
鑫达盛,1/15,25FB01394,白色 双面莱卡布 1.5m,23,Y,AHJPO2581109
盛玮,1/6,25FB01393,白色 110g 佳积布 1.5m,1005.83333333333,Y,AHJPO2581109
盛玮/盛翔,1/8,24FB00518,"暖沙色(15-1214 TPG) 毛巾布 54""",97.2,Y,AHJPO2581109
昌鹏,1/3,25FB00424,"白色11-0601TPG YS1066纹 230g平布 54""",652.173913043478,Y,ALCPO2600010
宏溢/盛翔,1/14,25MS01768,"古白色11-0105TPG YSK055纹 单层网布 54""",283.25,Y,ALCPO2600010
荣翔/盛翔,1/14,25MS01771,"灰沙米13-1010TPG 200g 小米通布 54""",117.5,Y,ALCPO2600010
友恒,1/9,25MS01843,"古白色11-0105TPG 80g 佳绩布54""",242.666666666667,Y,ALCPO2600010
荣翔/盛翔,1/8,23MS02214,"火红色18-1664TPG 200g 小米通布 54""",97.6,Y,ALCPO2600010
联盛/盛翔,1/11,,"四孔三明治450克 54""森绿色",227,Y,K26078ABC
联盛/盛翔,1/17,,"四孔三明治450克 54"" 黑色",280.25,Y,K26077ABC
联盛/盛翔,1/17,,"四孔三明治450克 54""尘粉",247,Y,K26076ABC
联盛/盛翔,1/17,,"四孔三明治450克 54""暗蓝色",255,Y,K26079ABC
鑫达盛,1/7,25FB00899,"浅灰017-79-00 220-230g 莱卡布54""",57.3913043478261,Y,ALCPO2600085
宏溢/盛翔,1/9,25FB01038,"暗灰000-55-00 YS571 单层网布 530g 54""",315.849056603774,Y,AHJPO2600614
友谊/盛翔,1/14,25FB01040,"暗灰000-55-00 YS5908小圆孔 三明治网布 380g 54""",147.894736842105,Y,AHJPO2600614
宏溢/盛翔,1/5,25FB01042,"橄榄绿044-36-10 YS571 单层网布 530g 54""",280.754716981132,Y,AHJPO2600614
友谊/盛翔,1/9,25FB01046,"橄榄绿044-36-10 YS5908小圆孔 三明治网布 380g 54""",218.421052631579,Y,AHJPO2600614
海辉/莆田,,25FB01048,"海盗黑155-31-00 FMD-F2-066 格子布 54""",62,Y,AHJPO2600614
宏溢/盛翔,1/5,25FB01057,"蜡笔蓝120-25-18 YS571 单层网布 530g 54""",130,Y,AHJPO2600614
宏溢/盛翔,1/5,25FB01078,"朦胧绿051-64-04 YS571 单层网布 530g 54""",223.207547169811,Y,AHJPO2600614
友谊/盛翔,1/21,25FB01080,朦胧绿051-64-04 YS5908小圆孔 三明治网布 380g 54“,204.210526315789,Y,AHJPO2600614
锦华/盛翔,1/11,25MS00447,"怀旧白Vintage Chalk 038-90-04 DJ132/有光K184 240g 单层网布 54""",311.666666666667,Y,AHJPO2600614
佰盛,1/12,25MS00868,"黑色139-18-00 YY5983纹 380g 三明治网布 54""",46,Y,AHJPO2600614
友谊,1/10,25MS00870,"白色109-98-01 YY5983纹 380g 三明治网布 54""",61.3157894736842,Y,AHJPO2600614
峰星/大丰,1/12,25MS00980,蓝色126-34-11 180g 丝光布 54“,22.2222222222222,Y,AHJPO2600614
峰星,1/9,25MS01005,粉色152-57-30  180g 丝光布 54“,6.66666666666667,Y,AHJPO2600614
锦华/盛翔,1/16,25MS01080,"元素粉159-77-06 D027纹 250-260g 单层网布 54""",275.384615384615,Y,AHJPO2600614
锦华/盛翔,1/6,25MS01093,"海蓝099-73-02 D027纹 250-260g 单层网布 54""",394.53125,Y,AHJPO2600614
锦华/盛翔,1/9,25MS01056,"土色034-67-06 D027纹 250-260g 单层网布 54""",431.25,Y,AHJPO2600614
锦华/盛翔,1/17,25MS01066,"传统绿072-26-10 D027纹 250-260g 单层网布 54""",287.692307692308,Y,AHJPO2600614
宏溢/盛翔,1/14,25MS01154,"跋涉灰029-39-08 YS571 530g 网布 54""",373.396226415094,Y,AHJPO2600614
宏溢/盛翔,1/10,25MS01182,"橄榄绿044-36-10 YS571 530g 网布 54""",313.207547169811,Y,AHJPO2600614
宏溢/盛翔,1/5,25MS01264,"传统蓝126-34-11 YS571 530g 网布 54"" 防虹吸",362.264150943396,Y,AHJPO2600614
华融/盛翔,1/9,25MS01268,"传统蓝126-34-11 YS5908纹 380g 小圆孔三明治 54""防虹吸",217.368421052632,Y,AHJPO2600614
盛玮/盛翔,1/9,25MS01285,"海盗黑155-31-00 DJT1834纹 单层网布 54""",354,Y,AHJPO2600614
双辉/盛翔,1/17,25MS01331,"260g 黄色 037-77-37 BK-Q01单层网布 54""",189.615384615385,Y,AHJPO2600614
双辉/盛翔,1/19,25MS01374,"虚拟粉 144-57-41 BK-Q01单层网布 260g 54""",91.9230769230769,Y,AHJPO2600614
友谊/盛翔,1/16,25MS01884,"竞争红014-48-36 CL24121 430g 三明治网布 54""",841.860465116279,Y,AHJPO2600614
客富/盛翔,1/16,25MS01885,"竞争红014-48-36 CL24100 400g 三明治网布 54""",1043.5,Y,AHJPO2600614
双辉,1/5,25MS01350,"黄色 043-90-14 260G BK-Q01单层网布 54""",72.3076923076923,Y,AHJPO2600614
客富/盛翔,1/17,25MS01900,"暗黑色139-18-00 CL24100 400g 三明治网布 54""",878.5,Y,AHJPO2600614
宏溢/盛翔,1/6,25MS01932,"雾霾蓝 126-50-07 镂空圆孔YS0391纹 310-320g 单层网布 54""",221.515151515152,Y,AHJPO2600614
客富/盛翔,1/15,25MS01935,"海盐色 036-90-02  YSK2360纹 400g 双心三层网 59""",184.25,Y,AHJPO2600614
锦华/盛翔,1/9,25MS01937,"海盐色036-90-02 DJ132网布  54""耐黄",428.260869565217,Y,AHJPO2600614
宏溢/盛翔,1/5,25MS01938,"海盐色 036-90-02  镂空圆孔YS0391纹 310-320g 单层网布 54""",227.575757575758,Y,AHJPO2600614
友谊/盛翔,1/20,25MS01983,"暗黑色139-18-00 CL24121 430g 三明治网布 54""",973.023255813953,Y,AHJPO2600614
客富/盛翔,1/19,25MS01900,"暗黑色139-18-00 CL24100 400g 三明治网布 54""",683.25,Y,AHJPO2600614
客富/盛翔,1/16,25MS01904,"白色109-98-01 CL24100 400g 三明治网布 54"" 耐黄",1516.75,Y,AHJPO2600614
友谊/盛翔,1/16,25MS01905,"白色109-98-01 CL24121 430g 三明治网布 54"" 耐黄",840.47619047619,Y,AHJPO2600614
友谊/盛翔,1/20,25MS01905,"白色109-98-01 CL24121 430g 三明治网布 54"" 耐黄",1370.47619047619,Y,AHJPO2600614
友谊/盛翔,1/14,25MS01909,"表情粉154-77-21 CL24121 430g 三明治网布 54""",867.906976744186,Y,AHJPO2600614
客富/盛翔,1/15,26MS00001,"表情粉154-77-21 CL24100 400g 三明治网布 54""",1096.25,Y,AHJPO2600614
客富/盛翔,1/20,26MS00005,"蓝色ADWW CL24100 400g 三明治网布 54""",656.904761904762,Y,AHJPO2600614
友谊/盛翔,1/13,26MS00006,"蓝色 ADWW CL24121 430g 三明治网布 54""",761.190476190476,Y,AHJPO2600614
峰星,1/9,25FB00231,"白色109-98-01 DJ132 240g POLYPAG单层网布 54"" 耐黄",194.583333333333,Y,AHJPO2600614
宏溢/盛翔,1/9,24MS02114,"胜利蓝Vector Navy 126-21-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",226.666666666667,Y,AHJPO2600614
盛玮/盛翔,1/16,24MS02280,"黑色139-18-00 K106/DJT 1834 FLECK TEX纹 单层网布 54""",386,Y,AHJPO2600614
盛玮,1/11,24MS02282,"白色109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布 54"" 耐黄",568.181818181818,Y,AHJPO2600614
荣翔,1/9,25FB00250,"黑色 DJT-1834 单层网布 54""",243.333333333333,Y,AHJPO2600614
锦华/盛翔,1/9,25FB00351,"黑色139-18-00 DJ132 240g POLYPAG单层网布 54""",885,Y,AHJPO2600614
峰星,1/8,25FB00353,"灰色000-73-00 DJ132 240g POLYPAG单层网布 54""",72.5,Y,AHJPO2600614
锦华/盛翔,1/17,25FB00853,"淡可可014-47-06 DJ132 240g POLYPAG单层网布 54""",535.833333333333,Y,AHJPO2600614
华融,1/12,25FB00894,"黑色 139-18-00 YS5908纹 380g 三明治网布 54""",52.8947368421053,Y,AHJPO2600614
友谊/盛翔,1/14,25FB00987,"灰色000-47-00 YS5908纹 380g 小孔三明治网布 54""",166.842105263158,Y,AHJPO2600614
宏溢/盛翔,1/6,25FB01012,"合金灰000-47-00 YS571 单层网布 530g 54""",196.037735849057,Y,AHJPO2600614
海辉,1/9,24MS02005,"黑色 FMD-F2-066 格子布 54""",8,Y,AHJPO2600614
宏溢/盛翔,1/13,24MS02007,"白色109-98-01 354纹 280-290g 单层网 54"" 耐黄",365.714285714286,Y,AHJPO2600614
客富/盛翔,1/13,24MS02080,"白色109-98-01 YSK2360纹 400g 双心三层网 59""",253,Y,AHJPO2600614
宏溢/盛翔,1/8,24MS02082,"白色109-98-01 镂空圆孔YS0391纹 310-320g 单层网布 54""",301.515151515152,Y,AHJPO2600614
宏溢/盛翔,1/13,24MS02082,"白色109-98-01 镂空圆孔YS0391纹 310-320g 单层网布 54""",230.30303030303,Y,AHJPO2600614
峰星,1/8,18IM00417,"白色 低弹平布 54"" 180g",567.222222222222,Y,ALCPO2600182
峰星,1/8,25FB00871,"黑色 180g 低弹平布 54""",391.111111111111,Y,ALCPO2600182
双龙/盛翔,1/21,25MS01784,"餐厅棕19-0820TPG YS-2001 300g单层网布 54""",112.4,Y,ALCPO2600169
大丰,1/13,23MS00177,"黑色 YS-2001 300g 单层网布54""",78,Y,ALCPO2600169
盛玮/盛翔,1/21,26MS00009,"绿夹克19-6027 TPG 200g 佳积布54""",222.727272727273,Y,ALCPO2600166
盛玮/盛翔,1/17,26MS00010,"真灰色16-5102TPG 200G佳积布54""",256.818181818182,Y,ALCPO2600166
盛玮/盛翔,1/24,26MS00011,"米土色12-0311TPG 200g 佳积布54""",367.5,Y,ALCPO2600166
盛玮/盛翔,1/18,26MS00014,"靛青蓝19-4025TPG 200g 佳积布54""",186.363636363636,Y,ALCPO2600166
华融/盛翔,1/14,25FB01046,"橄榄绿044-36-10 YS5908小圆孔三明治网布 380g 54""",215.789473684211,Y,AHJPO2600707
港丰/盛翔,1/9,,BHK637三层网 280平方克 黑色,264.864864864865,Y,407625N
盛玮,1/14,WJ000253,"250G/Y 白色 佳积布54""",101.2,码,4510248411
宏溢/盛翔,1/11,WB13223,"380G 黑色K666单层网布54""",802.631578947368,码,4510248326
昌鹏,1/9,WB7416,"3U黑色180G天鹅绒54""",1132.77777777778,码,4510248326
昌鹏,1/23,WD004645,"130G 拿铁色丝光布54""",2620.74074074074,码,4510248326
双锦/福华,1/19,WD004728,"360-370G黑色 BH-0289方格压纹四弹布58""",515.9375,码,4510248326
四海/喷,1/12,24FB01030,"8安 墨綠色(18-5610 TPG) 帆布 54""",81,Y,AHJPO2601313
联盛/盛翔,1/20,24MS01597,"黑夜藍(19-4023 TPG) YS-0731 三明治网布 54""",44.4736842105263,Y,AHJPO2601313
友恒,1/29,25FB01317,"白玉髓(12-4300 TPG) 180g 佳积布 54""",57.3333333333333,Y,AHJPO2601313
四海,1/14,25FB01320,"8安 暗橘茶(18-1355 TPG) 帆布 54""",137,Y,AHJPO2601313
中大,1/15,25FB01322,"白玉髓(12-4300 TPG) 210D 尼龙布 54""",68,Y,AHJPO2601313
鸿顺,1/15,25FB01562,"墨綠色(18-5610 TPG) 180g 佳积布 54""",30,Y,AHJPO2601313
易威,1/25,25FB01563,"极度灰(17-5104 TPG) 210D 尼龙布 54""",40,Y,AHJPO2601313
荣翔,1/14,25FB01565,"黑夜藍(19-4023 TPG) 180g 佳积布 54""",25.5555555555556,Y,AHJPO2601313
易威,1/19,25FB01566,"210D 黑夜藍(19-4023 TPG) 尼龙布 54""",24,Y,AHJPO2601313
四海/喷色,1/22,25FB01567,"8安 霜雲杉(18-5622 TPG) 帆布 54""",48,Y,AHJPO2601313
联盛/盛翔,1/19,25FB01688,"白玉髓(12-4300 TPG) YS-0731 三明治网布 54""",66.9444444444445,Y,AHJPO2601313
华宇/盛翔,1/16,25MS00977,蓝色126-34-11 YS15365条纹三明治 520-550g 54“,162.692307692308,Y,AHJPO2601359
华宇/盛翔,1/16,25MS01003,粉色152-57-30 YS15365条纹三明治 520-550g 54“,169.038461538462,Y,AHJPO2601359
华宇,1/17,WS000407,"380G白色 YD-0731三明治网布上树脂54""",184.8,码,4510248874
盛玮/盛翔,1/16,WS001431,"320G 白色YSD137加厚内里布54""",687.8125,码,4510248874
盛玮/盛翔,1/17,WS001432,"320G 黑色YSD137加厚内里布54""",229.375,码,4510248874
鑫达盛/盛翔,1/13,WD004591,11-0601TPG白色丝光莱卡250G 54“,55.6,码,4510248917
鑫茂,1/11,WB12252,"棕色10安帆布54""",616.797900262467,码,4510249237
峰星,1/13,WB6769,"300G 白色提花天鹅绒54""",506.4,码,4510249237
港丰/盛翔,2/3,,"小孔三明治网布54""黑色YS1919 480-500码克",195,码,K26029黑
华融/盛翔,1/21,,"YS12127三明治网布54""橄榄色 360-380码克",369.210526315789,码,K260006
双龙/大丰,3/7,25MS01806,"原始白11-0606TPG YS-2001 300g单层网布 54""",69.2,Y,ALCPO2600443
双锦,3/6,25MS01807,"亮白色11-4001TPG K208 200g 里布 54"" 耐黄",81.5,Y,ALCPO2600443
双辉,1/15,WJ000026,"180G黑色佳积布58""",1675.55555555556,码,4510249155
双辉,1/17,WJ000028,"180G深灰色佳积布58""",540.555555555556,码,4510249155
盛玮/盛翔,1/15,WD004738,"230G 深灰色K209网布54""",79.1304347826087,码,4510249282
盛玮/盛翔,1/22,WD004739,"230G 竹绿色K209网布54""",98,码,4510249282
盛玮/盛翔,1/21,WD004740,"230G 象牙白色K209网布54""",94,码,4510249282
峰星/大丰,1/16,WD004750,"300G田园绿色提花天鹅绒54""",7,码,4510249282
峰星/大丰,1/16,WD004751,"300G象牙白色提花天鹅绒54""",7,码,4510249282
宏溢/盛翔,1/16,24MS02007,"白色109-98-01 354纹 280-290g单层网 54"" 耐黄",1371.03448275862,Y,ALCPO2600475
荣翔,1/17,24MS02102,"白色109-98-01 K106 230-250g 单层网布 54""",362.8,Y,ALCPO2600475
宏溢/盛翔,1/17,24MS02126,"海盐色Chalk 036-90-02 354纹280-290g 单层网 54"" 耐黄",265.357142857143,Y,ALCPO2600475
盛玮,1/24,24MS02158,"海盐色Chalk 036-90-02 K106 230-250g 单层网布 54""",887.6,Y,ALCPO2600475
盛玮,1/12,24MS02282,"白色109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布54"" 耐黄",1431,Y,ALCPO2600475
盛玮,1/18,24MS02282,"白色109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布54"" 耐黄",757,Y,ALCPO2600475
荣翔,1/19,24MS02351,"黑色139-18-00 K106 230-250g 单层网布 54""",981.6,Y,ALCPO2600475
荣翔,1/12,23MS01890,"黑色 230g CK网布 54""",37.6,Y,AHJPO2601747
荣翔,1/12,25FB00723,"白色109-98-01 DJT-6515 单层网布 54""",189.0625,Y,AHJPO2601747
盛玮,1/19,24FB01186,"白色109-98-01 250g 加密真美布54""",1130.76923076923,Y,ALCPO2600507
盛玮,1/26,24IM00269,"黑色139-18-00 佳积布 54""250g",2039.2,Y,ALCPO2600507
锦华/盛翔,1/22,24MS02059,"柠绿色Solar Lime-R 064-84-51 D027纹 250-260g 单层网布54""",285.769230769231,Y,ALCPO2600507
锦华/盛翔,1/15,24MS02296,"白色109-98-01 D027纹 250-260g单层网布 54""",785.384615384615,Y,ALCPO2600507
盛玮,1/14,25FB00153,"白色109-98-01 250g 佳积布54""",605.6,Y,ALCPO2600507
盛玮/盛翔,1/28,25FB01028,"雾蓝色 126-50-07 佳积布 54""250g",693.2,Y,ALCPO2600507
盛玮/盛翔,1/21,25FB01034,"表情粉 154-77-21  佳积布 54""250g",294,Y,ALCPO2600507
盛玮,1/27,25FB01229,"蓝色126-21-11 佳积布 54"" 250g",1094.4,Y,ALCPO2600507
双辉,1/20,25MS00865,白色109-98-01 250g 组织布54“,98.8,Y,ALCPO2600507
盛玮/盛翔,1/19,25MS01088,"蓝色126-34-11 BK 单层网布54""",375.5,Y,ALCPO2600507
锦华/盛翔,1/22,25MS01121,"宁静蓝 123-79-06 D027纹 250-260g 单层网布 54""",299.230769230769,Y,ALCPO2600507
盛玮,1/20,25MS01216,"白色 109-98-01 WX-018 260g 毛巾布 54""",1250,Y,ALCPO2600507
荣翔,1/21,25MS01247,"黑色 139-18-00 WX-018 260g 毛巾布 54""",51.1538461538462,Y,ALCPO2600507
鑫达盛,1/14,WD000952,"230G黑色莱卡布54""",96.6666666666667,码,4510249429
鑫达盛/大丰,1/18,WD004764,"230G深紫色莱卡布54""",98.2608695652174,码,4510249429
荣翔,1/24,24IM00360,"黑色139-18-00 经编佳积布 46""150平方克",597.777777777778,Y,AHJPO2601821
荣翔/大丰,1/29,24IM00363,"灰白色Mist Grey 017-79-00 经编佳积布 46"" 150平方克",166.666666666667,Y,AHJPO2601821
海辉,1/19,24MS02005,"黑色 FMD-F2-066 格子布 54""",8,Y,AHJPO2601821
宏溢/盛翔,1/20,24MS02008,"黑色139-18-00 354纹 280-290g单层网 54""",1542.75862068966,Y,AHJPO2601821
锦华/盛翔,1/15,24MS02026,"黑色139-18-00 D027纹 250-260g单层网布 54""",3680.37735849057,Y,AHJPO2601821
锦华/盛翔,1/18,24MS02074,"胜利蓝Vector Navy 126-21-11D027纹 250-260g 单层网布54""",2005.76923076923,Y,AHJPO2601821
锦华/盛翔,1/19,24MS02074,"胜利蓝Vector Navy 126-21-11D027纹 250-260g 单层网布54""",2005.38461538462,Y,AHJPO2601821
锦华/盛翔,1/17,24MS02079,"冷灰色04 Cold Grey AC4N D027纹 250-260g 单层网布54""",767.307692307692,Y,AHJPO2601821
客富/盛翔,1/28,24MS02080,"白色109-98-01 YSK2360纹 400g双心三层网 59""",371.5,Y,AHJPO2601821
宏溢/盛翔,1/20,24MS02082,"白色109-98-01 镂空圆孔YS0391纹 310-320g单层网布 54""",632.121212121212,Y,AHJPO2601821
宏溢/盛翔,1/21,24MS02103,"黑色139-18-00 镂空圆孔YS0391纹 310-320g单层网布 54""",620.606060606061,Y,AHJPO2601821
客富/盛翔,1/16,24MS02109,"胜利蓝Vector Navy 126-21-11 YSK2360纹 400g 双心三层网59""",61.75,Y,AHJPO2601821
宏溢/盛翔,1/22,24MS02114,"胜利蓝Vector Navy 126-21-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",456.969696969697,Y,AHJPO2601821
联盛/盛翔,1/21,24MS02130,"黑色139-18-00 XF8021纹 350g/Y三明治网布 54""",2209.44444444444,Y,AHJPO2601821
联盛/盛翔,1/22,24MS02130,"黑色139-18-00 XF8021纹 350g/Y三明治网布 54""",1159.71428571429,Y,AHJPO2601821
联盛/盛翔,1/20,24MS02131,"白色109-98-01 XF8021纹 350g/Y三明治网布 54""",894.571428571429,Y,AHJPO2601821
荣翔,1/17,24MS02280,"黑色139-18-00 K106/DJT 1834 FLECK TEX纹 单层网布 54""",2569.5,Y,AHJPO2601821
锦华/盛翔,1/16,24MS02296,"白色109-98-01 D027纹 250-260g单层网布 54""",412.916666666667,Y,AHJPO2601821
锦华/金宏盛,1/31,24MS02296,"白色109-98-01 D027纹 250-260g单层网布 54""",419.583333333333,Y,AHJPO2601821
荣翔,1/20,25FB00250,"黑色 DJT-1834 单层网布 54""",1752.27272727273,Y,AHJPO2601821
峰星,1/27,25FB00353,"灰色000-73-00 DJ132 240gPOLYPAG单层网布 54""",55.4166666666667,Y,AHJPO2601821
宏溢/盛翔,1/23,25FB00892,"黑色 139-18-00 YS571 530g 单层网布 54""",376.792452830189,Y,AHJPO2601821
华融,1/16,25FB00894,"黑色 139-18-00 YS5908纹 380g三明治网布 54""",253.421052631579,Y,AHJPO2601821
宏溢/盛翔,1/22,25FB01057,"蜡笔蓝120-25-18 YS571 单层网布 530g 54""",224.339622641509,Y,AHJPO2601821
宏溢/盛翔,1/29,25MS01154,"跋涉灰029-39-08 YS571 530g 网布 54""",318.867924528302,Y,AHJPO2601821
盛玮/大丰,1/27,25MS01285,"海盗黑155-31-00 DJT1834纹 单层网布 54""",125,Y,AHJPO2601821
宏溢/盛翔,1/28,25MS01932,"雾霾蓝 126-50-07 镂空圆孔YS0391纹 310-320g单层网布 54""",299.393939393939,Y,AHJPO2601821
宏溢/盛翔,1/19,25MS01938,"海盐色 036-90-02镂空圆孔YS0391纹 310-320g 单层网布 54""",443.939393939394,Y,AHJPO2601821
友谊/盛翔,1/21,26MS00006,"蓝色 ADWW CL24121 430g 三明治网布 54""",232.558139534884,Y,AHJPO2601890
友谊/盛翔,1/21,25MS01884,"竞争红014-48-36 CL24121 430g 三明治网布 54""",282.142857142857,Y,AHJPO2601890
友谊/盛翔,1/20,25MS01909,"表情粉154-77-21 CL24121 430g 三明治网布 54""",391.904761904762,Y,AHJPO2601890
盛玮,1/14,20IM00391,"白色 佳绩布 54"" 120g",1014.16666666667,Y,AHJPO2601921
鑫茂,1/13,WB12252,"棕色10安帆布54""",39.9168853893263,码,4510249582
盛玮,1/20,17FB00517,"白色 佳积布250G 54""",897.6,Y,ALCPO2600624
昌鹏,1/15,19FB00716,"白色 180g 丝光布 54""",2046.66666666667,Y,ALCPO2600624
盛玮,1/28,24FB01186,"白色109-98-01 250g 加密真美布54""",1194.8,Y,ALCPO2600624
盛玮,1/29,24FB01239,"海盐色Chalk 036-90-02 250g 加密真美布 54""",862,Y,ALCPO2600624
双辉,1/19,24FB01290,"白色109-98-01 200g 组织布54""",401,Y,ALCPO2600624
宏溢/盛翔,1/21,24MS02007,"白色109-98-01 354纹 280-290g单层网 54"" 耐黄",605.714285714286,Y,ALCPO2600624
荣翔,1/17,24MS02102,"白色109-98-01 K106 230-250g 单层网布 54""",362,Y,ALCPO2600624
宏溢/盛翔,1/25,24MS02126,"海盐色Chalk 036-90-02 354纹280-290g 单层网 54"" 耐黄",1223.21428571429,Y,ALCPO2600624
盛玮,1/22,24MS02282,"白色109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布54"" 耐黄",1618.71921182266,Y,ALCPO2600624
盛玮,1/25,24MS02284,"海盐色Chalk 036-90-02 K106/DJT 1834 FLECK TEX纹 单层网布 54"" 耐黄",745,Y,ALCPO2600624
盛玮,1/22,25FB01029,"米黄 038-90-04 佳积布 54""250g",479.6,Y,ALCPO2600624
盛玮/盛翔,1/27,25FB01032,"淡红色 016-50-19 佳积布 54""250g",295.2,Y,ALCPO2600624
锦华/盛翔,1/31,25MS00964,"空灵蓝 127-36-35 D027纹 单层网布 54""",300,Y,ALCPO2600624
锦华/盛翔,1/31,25MS00965,"米黄 038-90-04 D027纹 250-260g 单层网布 54""",384.230769230769,Y,ALCPO2600624
盛玮,2/2,25MS01113,"土黄038-81-05 BK 单层网布54""200g",494.5,Y,ALCPO2600624
宏溢/大丰,1/28,25MS01135,"粉色 154-77-21 YHM 354 单层网布 54""",96.4285714285714,Y,ALCPO2600624
双辉/大丰,1/24,25MS01140,"粉色 154-77-21 组织布 54"" 250g",200,Y,ALCPO2600624
盛玮,1/29,25MS01780,"淡咖色014-47-06 250g 加密真美布 54""",589.2,Y,ALCPO2600624
盛玮,1/28,25MS01969,"海盐色136-90-02 250g 粗纹真美布 54""",1284.4,Y,ALCPO2600624
双辉,1/27,25MS01971,"海盐色036-90-02 250g 组织布54""",484.8,Y,ALCPO2600624
盛玮,1/25,26FB00048,"米白色036-90-02 BK网布 54""200g",484.5,Y,ALCPO2600624
荣翔,1/20,26FB00049,"白色109-98-01 BK网布54"" 耐黄200g",224.5,Y,ALCPO2600624
盛玮,1/24,26MS00134,"运动蓝117-31-18 K106 230-250g单层网布 54""",981.5,Y,ALCPO2600624
盛玮,2/2,26MS00135,"碳素黑155-31-00 加密真美布250g 54""",1628.84615384615,Y,ALCPO2600624
盛玮,1/29,26MS00140,"清风蓝099-73-02 加密真美布250g 54""",1382.4,Y,ALCPO2600624
